smiles,solubility,lipophilicity,bbbp,hiv,molecular_weight,formula,logp,logd,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,saturated_rings,heteroatoms,fluorine_count,fluorine_percentage,carbon_count,oxygen_count,sulfur_count,nitrogen_count,hydrogen_count,amide_bonds,ester_bonds,ether_bonds,sulfonamides,sulfones,fraction_csp3,spiro_atoms,bridgehead_atoms,drug_likeness,bioaccumulation_potential,environmental_persistence,toxicity_risk,error
CCNC1=NC(N)=NC(Cl)=N1,-0.2338414710377308,-0.987514876780362,0.795,0.0,173.04682293599998,C5H8ClN5,0.5389999999999999,43.4131,76.72,2.0,5.0,2.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.0,0.0,0.0,0.0,
CCN1CCOCC1,1.1968966344200933,-1.0233315863608348,1.0,0.0,115.099714036,C6H13NO,0.3385,32.932999999999986,12.47,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,
O=NN1CCCCC1,0.79234439453418,-1.1513851680276839,0.91,0.0,114.07931294,C5H10N2O,1.1537,31.218999999999987,32.67,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,
C1CN2CCC1CC2,0.10027649754969165,-1.2492827867764016,0.9733333333333333,0.0,111.10479941599999,C7H13N,1.1021,33.780999999999985,3.24,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,
COC(=O)C1=C(N(C)N=C1Cl)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,-0.6695345895207467,-0.8974840309668096,0.6609999999999999,0.02,434.0411455,C13H15ClN6O7S,0.17769999999999953,94.03370000000001,163.63,2.0,11.0,6.0,2.0,0.0,15.0,0.0,0.0,13.0,7.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,3.0,1.0,2.0,2.0,
CC1=CC(C=C)=CC=C1,0.08546574216128354,-0.3850477142342237,0.84,0.01,118.07825032,C9H10,2.638020000000001,41.27000000000002,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,4.0,1.0,0.0,0.0,
CC(C)(C1=CC=CC=C1)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)C2=CC=CC=C2)C=C1,-0.21210763248884074,0.5132905820727417,0.9114999999999999,0.0,405.245649992,C30H31N,8.082000000000008,133.30669999999995,12.03,1.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,3.0,2.0,1.0,
[OH-].C[N+](C)(C)CC1=CC=CC=C1,-0.26335789650150865,-0.050411565339621475,0.94,0.0,167.131014164,C10H17NO,1.7159999999999997,50.11420000000004,30.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.0,1.0,0.0,0.0,
OC1=CC=CC=C1C1=NN=CO1,0.12118847484436981,0.07996597482218369,0.76,0.01,162.042927432,C8H6N2O2,1.4422,41.39880000000001,59.150000000000006,1.0,4.0,1.0,2.0,0.0,4.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,
CC(C)(O)CC1=CC=CC=C1,-0.34756416943308305,-0.25956782988566923,0.86,0.0,150.104465068,C10H14O,2.0,46.44380000000004,20.23,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.0,1.0,0.0,0.0,
[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=O,0.3744331002047999,-0.2858736526106648,0.79,0.06,207.98062392000003,C7H5NaO4S,-2.5927999999999987,39.79270000000001,74.27,0.0,4.0,2.0,1.0,0.0,6.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,
OS(=O)(=O)NC1CCCCC1,0.7383466761324315,-1.2022486417143048,0.9,0.0,179.061614276,C6H13NO3S,0.7114999999999998,41.55730000000002,66.39999999999999,2.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,
CCCC(=O)OC(C)(C)CC1=CC=CC=C1,-0.3126554558166688,-0.012222336937432616,0.93,0.0,220.14632988,C14H20O2,3.3510000000000018,65.22500000000005,26.3,0.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,2.0,0.0,0.0,
CC(=O)C1=CC=C(C=C1)C(C)=O,0.5820126675186871,-0.3194635243497017,0.98,0.0,162.06807956,C10H10O2,2.0918,46.45100000000002,34.14,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.0,1.0,0.0,0.0,
C1N2CN3CN1CN(C2)C3,0.7089204358253655,-1.2983980886996525,0.98,0.0,140.106196384,C6H12N4,-1.0197999999999992,36.558,12.96,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,0.9435500606216404,-1.527575082250008,0.98,0.0,219.10432726199997,C6H21N3Si3,0.8741999999999996,61.85310000000003,36.089999999999996,3.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,
CCOC(=O)CN1C=CC=C1C1=NC(=C(S1)C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1,-0.06857677925321572,0.1734792897834017,0.78,0.04,448.14567824799997,C25H24N2O4S,5.525900000000005,126.149,62.58000000000001,0.0,7.0,8.0,4.0,0.0,7.0,0.0,0.0,25.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,3.0,3.0,2.0,
O.O.O.O.O.O.[Ni++].[O-]S([O-])(=O)=O,1.4243012518355886,-1.2428728236440443,0.895,0.0,261.950460484,H12NiO10S,-6.288699999999996,32.157399999999996,269.26,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,
O(P(OC1=CC=CC=C1)OC1=CC=CC=C1)C1=CC=CC=C1,0.15201297718985163,-0.26481234517577923,0.87,0.0,310.07588097,C18H15O3P,5.450300000000003,88.13000000000004,27.69,0.0,3.0,6.0,3.0,0.0,4.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,
[Na+].[Na+].[O-][Se]([O-])=O,1.425359947153514,-1.4310094038924301,0.88,0.01,173.88080372000002,Na2O3Se,-8.8696,6.440499999999999,63.19,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
[Tl+].[O-][N+]([O-])=O,1.4502181132184162,-1.3665767874710804,0.93,0.0,266.96224536,NO3Tl,-0.6199000000000001,16.1154,66.19999999999999,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
ClC1=CC=CC=C1NC1=NC(Cl)=NC(Cl)=N1,-0.34834525131208643,0.5056319248236923,0.8266666666666665,0.01,273.9579792,C9H5Cl3N4,3.5754,64.58170000000001,50.7,1.0,4.0,2.0,2.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,
[Cl-].[Cl-].[Cd++],1.0715816144028283,-1.4873671316924992,1.0,0.0,183.84106386,CdCl2,-5.9945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
CC(OC1=CC(Cl)=CC=C1)C(O)=O,-0.06753690518538617,-0.7403913738973147,0.9125,0.0,200.024021828,C9H9ClO3,2.1918999999999995,49.17780000000002,46.53,1.0,2.0,3.0,1.0,0.0,4.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,4.0,1.0,0.0,0.0,
CCN(CC1=CC(=CC=C1)S(O)(=O)=O)C1=CC=CC=C1,-0.3200192699169096,0.0010346322681228542,0.82,0.02,291.092914404,C15H17NO3S,2.9598000000000013,79.42260000000005,57.61,1.0,3.0,5.0,2.0,0.0,5.0,0.0,0.0,15.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.0,1.0,1.0,1.0,
NC1=C(Cl)C=C(CC2=CC(Cl)=C(N)C=C2)C=C1,0.06928887770337373,0.15699652744305648,0.97,0.01,266.037753744,C13H12Cl2N2,3.7486000000000015,74.53480000000002,52.04,2.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,4.0,2.0,0.0,0.0,
Cl.CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1,0.08076984026221602,-0.6483695546865911,0.93,0.03,282.14989103600004,C15H23ClN2O,2.1932,80.45740000000005,46.33,1.0,2.0,5.0,1.0,1.0,4.0,0.0,0.0,15.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,4.0,1.0,0.0,0.0,
OC1=CC=CC(NC2=CC=CC=C2)=C1,1.062015714041302,0.2809502300934305,0.8035,0.0,185.084063972,C12H11NO,3.1358000000000006,57.83150000000003,32.26,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,
CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,-0.5208442042586785,-0.4761330128574277,0.69,0.03,457.1849002039999,C23H27N3O7,0.18660000000000082,118.00110000000008,164.63,5.0,9.0,3.0,1.0,0.0,10.0,0.0,0.0,23.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.0,4.0,1.0,1.0,1.0,
COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)N(C)C1=NC(OC)=NC(C)=N1,0.15780521690703803,0.029962712638173225,0.6575,0.0,395.0899542640001,C15H17N5O6S,0.5099199999999997,93.01800000000004,140.68,1.0,9.0,5.0,2.0,0.0,12.0,0.0,0.0,15.0,6.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,4.0,0.0,2.0,2.0,
ClC1=CC=C(NC(=O)NC2=CC=C(Cl)C(Cl)=C2)C=C1,-0.2989724069965404,0.8938093025662681,0.8346666666666667,0.0,313.97804594800004,C13H9Cl3N2O,5.290800000000002,80.5554,41.13,2.0,1.0,2.0,2.0,0.0,6.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,
CC(C)OC(=O)NC1=CC=CC(Cl)=C1,-0.07205400520853726,0.6101059992536588,0.805,0.03,213.055656304,C10H12ClNO2,3.2969000000000017,56.691700000000026,38.33,1.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,4.0,2.0,0.0,0.0,
[Ca++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,1.4502181132184162,-1.3251478915550272,0.93,0.0,163.93822670000003,CaN2O6,-0.8590000000000002,26.476800000000004,132.4,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,
[Br-].CN(C)C(=O)OC1=CC=C[N+](C)=C1,0.12089674546787466,-0.26889141262364236,0.91,0.0,260.016039756,C9H13BrN2O2,-2.4244999999999974,47.32900000000003,33.42,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,4.0,0.0,0.0,0.0,
ClCC#CCOC(=O)NC1=CC=CC(Cl)=C1,-0.4157912010327604,0.06423639306016105,0.82,0.01,257.001033888,C11H9Cl2NO2,3.130700000000001,64.91870000000002,38.33,1.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,4.0,2.0,0.0,0.0,
CC(C)[C@@H](N)C(=O)NCC(C)(C)SCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@]23CCC(=O)[C@H]2[C@@]1(C)[C@H](C)CC3,-0.4291320167886347,0.010316591868872871,0.51,0.06,564.359693764,C31H52N2O5S,4.5042000000000035,157.00089999999975,118.72,3.0,7.0,9.0,0.0,3.0,8.0,0.0,0.0,31.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8387096774193549,0.0,2.0,3.0,3.0,3.0,3.0,
C=CCOC1=NC(OCC=C)=NC(OCC=C)=N1,0.4522166215409563,-0.9828114622741525,0.9075,0.01,249.11134134,C12H15N3O3,1.5659999999999998,66.90300000000002,66.36,0.0,6.0,9.0,1.0,0.0,6.0,0.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,4.0,1.0,0.0,0.0,
CC(C=O)=CC1=CC=CC=C1,0.2698528240438047,-0.8077029239765952,0.76,0.0,146.07316494,C10H10O,2.2888,46.157000000000025,17.07,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,1.0,0.0,0.0,
CNC(C)CC1CCCCC1,-0.21350981562102703,-0.9833941861952757,0.92,0.0,155.167399672,C10H21N,2.564700000000001,49.71370000000003,12.03,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,
COC(=O)CC1=CC=CC=C1,0.23812960700621708,-0.015864361444453336,0.97,0.0,150.06807956,C9H10O2,1.4021,42.16200000000003,26.3,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,4.0,1.0,0.0,0.0,
CN(C)C(=O)NC1=CC=CC=C1,0.4422131271146861,0.11254301688879197,0.92,0.03,164.094963004,C9H12N2O,1.7801,49.14770000000003,32.34,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,4.0,1.0,0.0,0.0,
FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=C(F)C=C(OC2=C(Cl)C=C(C=C2)C(F)(F)F)C=C1,-1.3581523721125524,0.5069638652148314,0.66,0.05,488.036239212,C21H11ClF6N2O3,6.530300000000004,105.7709,67.43,2.0,3.0,4.0,3.0,0.0,12.0,6.0,18.181818181818183,21.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,3.0,3.0,2.0,1.0,
CCNC1=NC(SC)=NC(NCC)=N1,0.133116442093003,-1.0181078826393357,0.86,0.0,213.10481647999998,C8H15N5S,1.4570999999999996,59.93540000000002,62.730000000000004,2.0,6.0,5.0,1.0,0.0,6.0,0.0,0.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,4.0,1.0,1.0,1.0,
CCCCCCCCCCCCS(Cl)(=O)=O,-1.4952770693153457,-0.5838953151280185,0.91,0.02,268.12637872,C12H25ClO2S,4.475900000000005,71.48380000000006,34.14,0.0,2.0,11.0,0.0,0.0,4.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,
Cl.Cl.COC1=CC=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(OC)=C1OC,0.00574598472145353,0.44994016721919267,0.9166666666666667,0.02,540.1758046839999,C27H32Cl2F2N2O3,5.741400000000007,142.08699999999985,34.17,0.0,5.0,8.0,3.0,1.0,9.0,2.0,5.555555555555555,27.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,3.0,2.0,2.0,
COC(CC1=CC=CC=C1)OC,-0.16935986820724966,-0.013450219485513894,0.98,0.0,166.099379688,C10H14O2,1.8479999999999999,47.95200000000004,18.46,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.0,1.0,0.0,0.0,
Cl.CCN(CC)CCNC(=O)C1=CC=C(NS(C)(=O)=O)C=C1,0.17514429355840427,-0.8578588043304236,0.87,0.01,349.12269030799996,C14H24ClN3O3S,1.5514999999999997,92.27770000000004,78.51,2.0,4.0,8.0,1.0,0.0,8.0,0.0,0.0,14.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,1.0,2.0,1.0,
ClC1=C(C=CC=C1)C1CS\C(S1)=C(/C#N)N1C=CN=C1,-0.26800674527533513,0.12157523766620339,0.81,0.0,319.000467,C14H10ClN3S2,4.407480000000002,85.298,41.61,0.0,5.0,2.0,2.0,1.0,6.0,0.0,0.0,14.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,4.0,2.0,3.0,1.0,
OC1=CC=C(CC2=CC=CC=C2)C=C1,0.7107923659912098,-0.09748733353894087,0.7266666666666667,0.01,184.088815004,C13H12O,2.9830000000000005,57.35480000000003,20.23,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,4.0,1.0,0.0,0.0,
NC1=CC=C(NC2=CC=CC=C2)C=C1,0.17196350229210203,0.44253124879348166,0.8581666666666666,0.0,184.100048384,C12H12N2,3.0124000000000013,60.579100000000025,38.05,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,
BrC1=CC=C(OC2=CC=CC=C2)C=C1,-0.4432090571107827,0.055269580069814486,0.94,0.0,247.983677008,C12H9BrO,4.241400000000002,60.65800000000003,9.23,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,
CN(C)C1=CC=C(CC2=CC=C(C=C2)N(C)C)C=C1,-0.7569592962188167,0.09655973219512382,0.95,0.0,254.17829870399999,C17H22N2,3.4094000000000024,84.34400000000005,6.48,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,4.0,2.0,0.0,0.0,
C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,-0.6760937951793641,0.01664330872678318,0.7466666666666667,0.0,270.161979944,C18H22O2,3.329300000000002,78.05180000000003,37.3,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,4.0,2.0,0.0,0.0,
CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C,-0.8059070939696836,-0.22368868559936206,0.7766666666666667,0.0,312.17254462799997,C20H24O3,3.900100000000003,87.59900000000003,43.370000000000005,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.0,2.0,1.0,0.0,
NC1=NC2=C(CCN(CC=C)CC2)S1,0.26452641026650586,-0.4018357129142052,0.85,0.0,209.09866848,C10H15N3S,1.3119,60.571400000000025,42.15,1.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,1.0,1.0,1.0,
[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1,-0.3958736131181788,-0.012825872427167474,0.87,0.0,260.04332135600004,C12H8N2O5,3.295300000000002,66.26680000000002,95.50999999999999,0.0,5.0,4.0,2.0,0.0,7.0,0.0,0.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,
CCCCCCCCC1=CC=C(NC2=CC=C(CCCCCCCC)C=C2)C=C1,-0.6782865991423069,0.4310536687042136,0.9414999999999999,0.01,393.339550376,C28H43N,9.236199999999998,130.32670000000005,12.03,1.0,1.0,16.0,2.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,3.0,2.0,2.0,1.0,
O=C=NC1=CC=C(CC2=CC=C(C=C2)N=C=O)C=C1,-0.04949673696792675,-0.17755637517709957,0.87,0.0,250.07422756,C15H10N2O2,3.2120000000000015,71.25300000000003,58.86,0.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,4.0,2.0,0.0,0.0,
COC1=CC=C(NC2=CC=C(OC)C=C2)C=C1,0.12900870425945007,0.3583380479754681,0.8581666666666666,0.0,229.11027872,C14H15NO2,3.447400000000002,69.27070000000003,30.49,1.0,3.0,4.0,2.0,0.0,3.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,4.0,2.0,0.0,0.0,
NC(=O)OC1=CC=C(CC2=CC=CC=C2)C=C1,0.24146096827329092,-0.33915959288366987,0.905,0.01,227.094628656,C14H13NO2,2.7349000000000014,65.90140000000002,52.32000000000001,1.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,4.0,1.0,0.0,0.0,
CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,0.20528182027536532,0.46138652995554336,0.8539999999999999,0.0,226.146998576,C15H18N2,4.250500000000002,74.92540000000005,24.06,2.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.0,2.0,1.0,0.0,
NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,0.05493767450482092,-0.1345735488047178,0.87,0.0,198.115698448,C13H14N2,2.4418000000000006,64.51480000000002,52.04,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,4.0,1.0,0.0,0.0,
NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,0.3001315101364889,0.2189317556310205,0.85,0.0,219.04509162,C12H10ClNO,3.714500000000002,62.38040000000002,35.25,1.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,
NC1=CC=C(OC2=CC=C(N)C=C2)C=C1,-0.37477028644751975,-0.28391736516117916,0.86,0.0,200.094963004,C12H12N2O,2.643300000000001,61.782800000000016,61.269999999999996,2.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,
C(C1=CC=CC=C1)C1=CC=CC=C1,-0.3017908891984853,-0.11248206872356051,1.0,0.0,168.093900384,C13H12,3.277400000000002,55.69000000000003,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,4.0,2.0,0.0,0.0,
Cl.CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=C1C=CC=C2,-0.6349834796561656,0.6607197341169412,0.81,0.01,353.191027576,C23H28ClN,6.191100000000006,111.50900000000004,3.24,0.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.0,0.0,3.0,2.0,2.0,1.0,
CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=C1C=CC=C2,-0.63027816713205,0.6607197341169412,0.81,0.01,317.214349864,C23H27N,5.769300000000006,104.26100000000005,3.24,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.0,0.0,3.0,2.0,2.0,1.0,
ClC1=CC=C(C=C1)C(C#N)C1=C(Cl)C=C(C=C1Cl)N1N=CC(=O)NC1=O,-1.248772677176961,-0.03247199319646787,0.75,0.02,405.9791085680001,C17H9Cl3N4O2,3.536480000000001,99.38270000000003,91.53999999999999,1.0,5.0,3.0,3.0,0.0,9.0,0.0,0.0,17.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,4.0,3.0,1.0,0.0,
